Unnamed: 0,POS_BAYES,NEG_BAYES
yup,0.17388039892305943,0.8261196010769406
spidermen,0.34403809973983684,0.6559619002601632
kapow,0.75,0.25
panel,0.8,0.2
hopping,0.25969656947254194,0.7403034305274581
superheros,0.8,0.2
sharpest,0.7335829565495622,0.2664170434504379
punchlines,0.17017926247417314,0.8298207375258269
connection,0.6661543941991867,0.33384560580081335
upped,0.75,0.25
normaland,0.6666666666666666,0.3333333333333333
overloaded,0.3959888148315748,0.6040111851684252
shepherded,0.6666666666666666,0.3333333333333333
stepping,0.511946945263578,0.48805305473642197
variation,0.6273978600552773,0.3726021399447227
strengthen,0.75,0.25
youthful,0.5838863959333982,0.4161136040666018
roller,0.6459107625427193,0.35408923745728077
coaster,0.6368901249945831,0.3631098750054169
sickofsuperheroes,0.6666666666666666,0.3333333333333333
doubter,0.8571428571428571,0.14285714285714285
thoroughgoing,0.6666666666666666,0.3333333333333333
trippy,0.9090909090909091,0.09090909090909091
secondary,0.6114145199947998,0.38858548000520027
happier,0.6114145199947998,0.38858548000520027
spinoff,0.49551841571441363,0.5044815842855864
homecoming,0.21252048757262818,0.7874795124273718
doctor,0.323835688029012,0.676164311970988
infinity,0.6206342083163895,0.3793657916836105
lordmiller,0.6666666666666666,0.3333333333333333
featurelength,0.21528049390474024,0.7847195060952598
fleet,0.5905526838035136,0.4094473161964864
idle,0.75,0.25
named,0.3646503089643793,0.6353496910356207
brooklyn,0.5892397747310065,0.41076022526899353
happiest,0.44031464306576934,0.5596853569342306
latino,0.875,0.125
africanamerican,0.802555351360812,0.19744464863918787
inclusive,0.9090909090909091,0.09090909090909091
pyrotechnic,0.20584313934227005,0.79415686065773
underwritten,0.06555984798876786,0.9344401520112321
spiderchaos,0.6666666666666666,0.3333333333333333
legitimately,0.3837088122704015,0.6162911877295986
anew,0.9,0.1
valiant,0.20775725557803357,0.7922427444219664
psychedelically,0.6666666666666666,0.3333333333333333
hyperkinesis,0.11592026594870627,0.8840797340512937
standstill,0.11592026594870627,0.8840797340512937
spiderdescriptor,0.6666666666666666,0.3333333333333333
deflating,0.2962489178328229,0.7037510821671771
particle,0.34403809973983684,0.6559619002601632
accelerator,0.8333333333333334,0.16666666666666666
engagement,0.5673237645236443,0.43267623547635575
cuisinart,0.12305239937955871,0.8769476006204413
reassembling,0.6666666666666666,0.3333333333333333
configuration,0.8333333333333334,0.16666666666666666
deliriously,0.9642857142857143,0.03571428571428571
dimensiontripping,0.6666666666666666,0.3333333333333333
superherocomic,0.6666666666666666,0.3333333333333333
crowdedand,0.6666666666666666,0.3333333333333333
stylised,0.875,0.125
adjust,0.875,0.125
dropped,0.18086920087900066,0.8191307991209993
whizz,0.8333333333333334,0.16666666666666666
avoiding,0.6473503706385308,0.35264962936146915
reassuringly,0.75,0.25
definitively,0.9090909090909091,0.09090909090909091
rift,0.75,0.25
dimensionsuniverses,0.6666666666666666,0.3333333333333333
latitude,0.8,0.2
neighbourhood,0.8888888888888888,0.1111111111111111
breathed,0.511946945263578,0.48805305473642197
grandiloquent,0.75,0.25
dna,0.8888888888888888,0.1111111111111111
reconstituted,0.8,0.2
goldilocks,0.75,0.25
reinvigorating,0.8,0.2
backstories,0.6666666666666666,0.3333333333333333
rundown,0.20775725557803357,0.7922427444219664
beforehand,0.8333333333333334,0.16666666666666666
funky,0.5413006609417403,0.45869933905825966
cartooning,0.6666666666666666,0.3333333333333333
neongraffiti,0.6666666666666666,0.3333333333333333
staid,0.3959888148315748,0.6040111851684252
edgy,0.38017196036541084,0.6198280396345893
shameless,0.17017926247417314,0.8298207375258269
jumpingoffpoint,0.6666666666666666,0.3333333333333333
selfcontained,0.4785794906432042,0.5214205093567957
groundbreaker,0.8333333333333334,0.16666666666666666
stunningly,0.721905601561762,0.27809439843823797
multicultural,0.8,0.2
spidersense,0.6666666666666666,0.3333333333333333
tinge,0.8333333333333334,0.16666666666666666
encapsulate,0.8333333333333334,0.16666666666666666
raimidirected,0.6666666666666666,0.3333333333333333
spiderverseprevents,0.6666666666666666,0.3333333333333333
injecting,0.9333333333333333,0.06666666666666667
iteration,0.301206252632086,0.698793747367914
block,0.7731969661103237,0.22680303388967613
jerky,0.08741313065169048,0.9125868693483095
blurred,0.22321546648449675,0.7767845335155033
sloppy,0.10676224112851543,0.8932377588714846
enthusiastically,0.875,0.125
estranged,0.75,0.25
ditkos,0.75,0.25
actively,0.38704286220731643,0.6129571377926836
proprietary,0.6666666666666666,0.3333333333333333
scandinavian,0.8333333333333334,0.16666666666666666
chucked,0.282309916617584,0.717690083382416
spiderpig,0.6666666666666666,0.3333333333333333
banksy,0.6666666666666666,0.3333333333333333
bucket,0.12831557935190194,0.871684420648098
dayglobathed,0.6666666666666666,0.3333333333333333
futile,0.9,0.1
mutable,0.282309916617584,0.717690083382416
imminent,0.875,0.125
transfer,0.875,0.125
clapoutloud,0.6666666666666666,0.3333333333333333
cheeroutloud,0.6666666666666666,0.3333333333333333
reimagined,0.5673237645236443,0.43267623547635575
insufferable,0.20286046541023597,0.797139534589764
modeled,0.282309916617584,0.717690083382416
finetuned,0.8571428571428571,0.14285714285714285
risktaking,0.8888888888888888,0.1111111111111111
artistdriven,0.6666666666666666,0.3333333333333333
moneymaking,0.75,0.25
tapdancing,0.282309916617584,0.717690083382416
imprint,0.3959888148315748,0.6040111851684252
bolstered,0.7335829565495622,0.2664170434504379
intersects,0.75,0.25
existing,0.45708646504116907,0.5429135349588309
spiderfilms,0.6666666666666666,0.3333333333333333
stopmotion,0.972972972972973,0.02702702702702703
styling,0.75,0.25
costumed,0.511946945263578,0.48805305473642197
explodes,0.7425754453996654,0.25742455460033464
itone,0.6666666666666666,0.3333333333333333
lsd,0.75,0.25
freakout,0.6666666666666666,0.3333333333333333
avenger,0.728209306231656,0.271790693768344
embodiment,0.9523809523809523,0.047619047619047616
sonys,0.3959888148315748,0.6040111851684252
revamped,0.8333333333333334,0.16666666666666666
asap,0.75,0.25
godly,0.6666666666666666,0.3333333333333333
mid2000s,0.75,0.25
webswinging,0.6666666666666666,0.3333333333333333
manhattan,0.6772022614514827,0.3227977385485174
quantum,0.9,0.1
dimensionhopping,0.75,0.25
hourlong,0.75,0.25
formulaspidermaninto,0.6666666666666666,0.3333333333333333
responsibly,0.6666666666666666,0.3333333333333333
disrespecting,0.6666666666666666,0.3333333333333333
superiorall,0.6666666666666666,0.3333333333333333
wellknown,0.45708646504116907,0.5429135349588309
riff,0.534761052537974,0.46523894746202604
porker,0.6666666666666666,0.3333333333333333
grant,0.762693391333275,0.2373066086667251
access,0.511946945263578,0.48805305473642197
2018s,0.8571428571428571,0.14285714285714285
attached,0.18178250243313585,0.8182174975668641
persichette,0.6666666666666666,0.3333333333333333
rothmans,0.6666666666666666,0.3333333333333333
respectful,0.7335829565495622,0.2664170434504379
engage,0.5216803658232274,0.4783196341767726
comicstyle,0.6666666666666666,0.3333333333333333
spideys,0.875,0.125
reveling,0.8333333333333334,0.16666666666666666
16,0.875,0.125
dissonant,0.20775725557803357,0.7922427444219664
jazz,0.890464030139141,0.10953596986085892
outmoded,0.6666666666666666,0.3333333333333333
transparently,0.12562888874479788,0.8743711112552022
freewheeling,0.9375,0.0625
fastandloose,0.6666666666666666,0.3333333333333333
strikingly,0.6850338450980751,0.31496615490192487
validity,0.44031464306576934,0.5596853569342306
solve,0.34504545364371375,0.6549545463562862
stumped,0.6666666666666666,0.3333333333333333
scarier,0.5673237645236443,0.43267623547635575
whipfast,0.6666666666666666,0.3333333333333333
fourcolor,0.6666666666666666,0.3333333333333333
printing,0.6666666666666666,0.3333333333333333
overwhelms,0.38704286220731643,0.6129571377926836
mashup,0.32093632765222485,0.6790636723477752
readymade,0.8,0.2
quirk,0.5127637399748617,0.4872362600251383
anythinggoes,0.3959888148315748,0.6040111851684252
reboot,0.5740449588955872,0.4259550411044128
triangle,0.9,0.1
hepburn,0.8366451632253662,0.16335483677463378
goddess,0.8,0.2
connor,0.6666666666666666,0.3333333333333333
cukor,0.9333333333333333,0.06666666666666667
paste,0.20775725557803357,0.7922427444219664
diamond,0.9166666666666666,0.08333333333333333
heartlessly,0.6666666666666666,0.3333333333333333
wellplaced,0.8333333333333334,0.16666666666666666
zinger,0.6114145199947998,0.38858548000520027
banana,0.17388039892305943,0.8261196010769406
wordy,0.8,0.2
philip,0.28566622641979617,0.7143337735802039
barry,0.5673237645236443,0.43267623547635575
grateful,0.7335829565495622,0.2664170434504379
ogden,0.75,0.25
fortunate,0.9375,0.0625
bestow,0.6666666666666666,0.3333333333333333
philadelphia,0.9629629629629629,0.037037037037037035
moon,0.9545454545454546,0.045454545454545456
labeled,0.4785794906432042,0.5214205093567957
boxofrice,0.6666666666666666,0.3333333333333333
poison,0.1538154992244484,0.8461845007755516
rue,0.34403809973983684,0.6559619002601632
uncomplimentary,0.6666666666666666,0.3333333333333333
ruth,0.875,0.125
hussey,0.6666666666666666,0.3333333333333333
featured,0.5673237645236443,0.43267623547635575
barrys,0.75,0.25
sprightly,0.9,0.1
katharine,0.6114145199947998,0.38858548000520027
cary,0.9736842105263158,0.02631578947368421
newspaperman,0.6666666666666666,0.3333333333333333
woo,0.21913919501448056,0.7808608049855195
moviehouses,0.6666666666666666,0.3333333333333333
blueribbon,0.6666666666666666,0.3333333333333333
a1,0.6666666666666666,0.3333333333333333
1941,0.9375,0.0625
asmouldering,0.6666666666666666,0.3333333333333333
blaze,0.9090909090909091,0.09090909090909091
phillip,0.6666666666666666,0.3333333333333333
hussy,0.6666666666666666,0.3333333333333333
roland,0.75,0.25
ladychasing,0.6666666666666666,0.3333333333333333
uncle,0.27700967410404476,0.7229903258959552
weidler,0.8,0.2
ln,0.6666666666666666,0.3333333333333333
112,0.6666666666666666,0.3333333333333333
brandnew,0.8571428571428571,0.14285714285714285
katherine,0.1290053039483855,0.8709946960516145
hardest,0.6473503706385308,0.35264962936146915
lass,0.8,0.2
bandy,0.6666666666666666,0.3333333333333333
covet,0.6666666666666666,0.3333333333333333
tracy,0.9285714285714286,0.07142857142857142
rapierlike,0.6666666666666666,0.3333333333333333
photographed,0.4859224792805013,0.5140775207194987
wisecrack,0.45708646504116907,0.5429135349588309
suitor,0.8333333333333334,0.16666666666666666
indiscretion,0.20775725557803357,0.7922427444219664
virginia,0.44031464306576934,0.5596853569342306
sister,0.25170264900561273,0.7482973509943873
ribbon,0.34403809973983684,0.6559619002601632
medal,0.8,0.2
knockoutinoneround,0.6666666666666666,0.3333333333333333
comprise,0.8333333333333334,0.16666666666666666
sharing,0.9411764705882353,0.058823529411764705
reviewer,0.3955480879915884,0.6044519120084115
mgm,0.6629359791271695,0.33706402087283055
standpoint,0.6772022614514827,0.3227977385485174
downtoearth,0.4123160700219763,0.5876839299780238
4041,0.6666666666666666,0.3333333333333333
elegance,0.8328471538785457,0.1671528461214542
bristle,0.9090909090909091,0.09090909090909091
pungent,0.9411764705882353,0.058823529411764705
consumption,0.2962489178328229,0.7037510821671771
overabundance,0.8333333333333334,0.16666666666666666
mixups,0.20775725557803357,0.7922427444219664
feigned,0.6666666666666666,0.3333333333333333
surpriseexcitement,0.6666666666666666,0.3333333333333333
adroit,0.511946945263578,0.48805305473642197
scripting,0.323835688029012,0.676164311970988
applauding,0.8333333333333334,0.16666666666666666
whirlwind,0.5413006609417403,0.45869933905825966
wordplay,0.282309916617584,0.717690083382416
comedienne,0.8571428571428571,0.14285714285714285
prior,0.5130614028083428,0.48693859719165733
effervescent,0.6903099371340977,0.30969006286590234
verging,0.282309916617584,0.717690083382416
unsavoury,0.75,0.25
frothy,0.9411764705882353,0.058823529411764705
spoilt,0.75,0.25
socialite,0.75,0.25
cukors,0.8571428571428571,0.14285714285714285
gatecrasher,0.6666666666666666,0.3333333333333333
resent,0.75,0.25
habit,0.27700967410404476,0.7229903258959552
requisitioning,0.6666666666666666,0.3333333333333333
clifford,0.8333333333333334,0.16666666666666666
odets,0.8333333333333334,0.16666666666666666
socialist,0.8,0.2
fluffy,0.127769087203642,0.872230912796358
fangless,0.6666666666666666,0.3333333333333333
1956,0.875,0.125
drudge,0.6666666666666666,0.3333333333333333
nevernever,0.75,0.25
footnote,0.38704286220731643,0.6129571377926836
excusing,0.20775725557803357,0.7922427444219664
ding,0.6666666666666666,0.3333333333333333
champagne,0.8333333333333334,0.16666666666666666
crystal,0.8571428571428571,0.14285714285714285
smarties,0.6666666666666666,0.3333333333333333
twobit,0.6666666666666666,0.3333333333333333
royal,0.6173959876127643,0.3826040123872358
moralhepburn,0.6666666666666666,0.3333333333333333
prince,0.40854524344105625,0.5914547565589438
gum,0.046772995821908865,0.9532270041780911
humanitycukor,0.6666666666666666,0.3333333333333333
directs,0.6731386304613596,0.3268613695386405
sampler,0.6666666666666666,0.3333333333333333
inteligncia,0.6666666666666666,0.3333333333333333
permitiram,0.6666666666666666,0.3333333333333333
envelhecesse,0.6666666666666666,0.3333333333333333
maravilhosamente,0.75,0.25
bem,0.8333333333333334,0.16666666666666666
evergreen,0.8,0.2
centreing,0.6666666666666666,0.3333333333333333
wedding,0.5127637399748617,0.4872362600251383
threatened,0.3959888148315748,0.6040111851684252
shrp,0.6666666666666666,0.3333333333333333
seamless,0.654494070180892,0.345505929819108
priggish,0.6666666666666666,0.3333333333333333
uppercrust,0.8,0.2
comeuppance,0.20775725557803357,0.7922427444219664
classskewering,0.6666666666666666,0.3333333333333333
but…,0.6666666666666666,0.3333333333333333
snobbery,0.6666666666666666,0.3333333333333333
extravagantly,0.4785794906432042,0.5214205093567957
unblushing,0.6666666666666666,0.3333333333333333
plutocracy,0.6666666666666666,0.3333333333333333
couldfill,0.6666666666666666,0.3333333333333333
prettiest,0.282309916617584,0.717690083382416
wildelike,0.6666666666666666,0.3333333333333333
repartee,0.9166666666666666,0.08333333333333333
endowed,0.8888888888888888,0.1111111111111111
gender,0.677916486791761,0.32208351320823897
1940,0.8888888888888888,0.1111111111111111
marriage,0.7590221100661332,0.2409778899338668
growth,0.5546091907022096,0.4453908092977905
pioneering,0.8888888888888888,0.1111111111111111
pixardisney,0.8571428571428571,0.14285714285714285
kindness,0.9859154929577465,0.014084507042253521
overcoming,0.6114145199947998,0.38858548000520027
adversity,0.8571428571428571,0.14285714285714285
succeeding,0.9,0.1
heartache,0.9285714285714286,0.07142857142857142
grandpop,0.6666666666666666,0.3333333333333333
grandson,0.6666666666666666,0.3333333333333333
vault,0.44031464306576934,0.5596853569342306
reassures,0.75,0.25
asserted,0.75,0.25
goodbuthardlygreat,0.6666666666666666,0.3333333333333333
charismatically,0.75,0.25
cgiwizardry,0.6666666666666666,0.3333333333333333
underwater,0.9,0.1
ecofriendly,0.8333333333333334,0.16666666666666666
reef,0.8801347713052285,0.11986522869477144
undersea,0.8571428571428571,0.14285714285714285
jacques,0.9375,0.0625
cousteau,0.6666666666666666,0.3333333333333333
tropical,0.12695802167650264,0.8730419783234974
beguiles,0.8333333333333334,0.16666666666666666
humorously,0.875,0.125
soaked,0.8333333333333334,0.16666666666666666
brightness,0.34403809973983684,0.6559619002601632
dory,0.875,0.125
fathersonmustbereunited,0.6666666666666666,0.3333333333333333
onward,0.875,0.125
lent,0.44031464306576934,0.5596853569342306
sagging,0.8,0.2
cheery,0.8888888888888888,0.1111111111111111
voiced,0.9230769230769231,0.07692307692307693
albert,0.5413006609417403,0.45869933905825966
brook,0.41806185742462326,0.5819381425753768
ellen,0.7239394659418957,0.2760605340581043
degeneres,0.8888888888888888,0.1111111111111111
mine,0.5377565866869944,0.46224341331300556
heartbreak,0.9743589743589743,0.02564102564102564
inkjetting,0.6666666666666666,0.3333333333333333
irritable,0.8,0.2
flounder,0.282309916617584,0.717690083382416
overlooking,0.75,0.25
unimportant,0.21913919501448056,0.7808608049855195
internal,0.46596081426789476,0.5340391857321052
frond,0.6666666666666666,0.3333333333333333
fin,0.8,0.2
rereleasing,0.75,0.25
ocean,0.6173959876127643,0.3826040123872358
fret,0.8,0.2
unduly,0.17388039892305943,0.8261196010769406
coral,0.3959888148315748,0.6040111851684252
undulating,0.8333333333333334,0.16666666666666666
seaweed,0.6666666666666666,0.3333333333333333
sardine,0.6666666666666666,0.3333333333333333
gill,0.511946945263578,0.48805305473642197
platoon,0.4785794906432042,0.5214205093567957
sgt,0.8571428571428571,0.14285714285714285
hed,0.4785794906432042,0.5214205093567957
survived,0.5413006609417403,0.45869933905825966
barnes,0.6666666666666666,0.3333333333333333
hardbitten,0.8333333333333334,0.16666666666666666
postconversion,0.6666666666666666,0.3333333333333333
enhances,0.6903099371340977,0.30969006286590234
conversion,0.12562888874479788,0.8743711112552022
55,0.9,0.1
schmo,0.8,0.2
sound3d,0.6666666666666666,0.3333333333333333
fishing,0.8333333333333334,0.16666666666666666
mediocrity,0.1535464195769752,0.8464535804230249
grandkids,0.6666666666666666,0.3333333333333333
fork,0.34403809973983684,0.6559619002601632
threedimensions,0.6666666666666666,0.3333333333333333
acheivement,0.282309916617584,0.717690083382416
seaworthy,0.6666666666666666,0.3333333333333333
wenhanced,0.6666666666666666,0.3333333333333333
overboard,0.9,0.1
converted,0.34403809973983684,0.6559619002601632
stupid,0.041227478167245556,0.9587725218327544
dulled,0.12305239937955871,0.8769476006204413
opened,0.9333333333333333,0.06666666666666667
encore,0.5413006609417403,0.45869933905825966
premiered,0.8571428571428571,0.14285714285714285
bruce,0.16196108925735073,0.8380389107426492
slam,0.5813970061966841,0.418602993803316
included,0.6114145199947998,0.38858548000520027
blurry,0.34403809973983684,0.6559619002601632
expensive,0.1989665058150862,0.8010334941849138
xpand,0.6666666666666666,0.3333333333333333
duel,0.6629359791271695,0.33706402087283055
itd,0.9166666666666666,0.08333333333333333
talelooks,0.6666666666666666,0.3333333333333333
retrofit,0.6666666666666666,0.3333333333333333
dissertation,0.8333333333333334,0.16666666666666666
blu,0.75,0.25
ray,0.7418410667989694,0.25815893320103056
purchase,0.8333333333333334,0.16666666666666666
marshaling,0.6666666666666666,0.3333333333333333
innately,0.8571428571428571,0.14285714285714285
fluidly,0.8571428571428571,0.14285714285714285
childish,0.30529319571814545,0.6947068042818546
fantasia,0.43558769631473226,0.5644123036852677
trump,0.6329129745810184,0.3670870254189817
aquatic,0.8333333333333334,0.16666666666666666
joyride,0.9,0.1
bigstudio,0.8,0.2
terrificlooking,0.75,0.25
rainbow,0.9090909090909091,0.09090909090909091
turtle,0.21913919501448056,0.7808608049855195
regressive,0.16077262300355613,0.8392273769964439
scatterbrained,0.282309916617584,0.717690083382416
shop,0.4859224792805013,0.5140775207194987
salt,0.35949823598588787,0.6405017640141121
bug,0.5905526838035136,0.4094473161964864
bunny,0.5905526838035136,0.4094473161964864
oodles,0.282309916617584,0.717690083382416
forgetful,0.6666666666666666,0.3333333333333333
memento,0.6170547445639448,0.3829452554360551
notalwaysobvious,0.6666666666666666,0.3333333333333333
tidal,0.8571428571428571,0.14285714285714285
debutant,0.75,0.25
schmaltzfree,0.75,0.25
smack,0.22321546648449675,0.7767845335155033
lookywhaticando,0.11592026594870627,0.8840797340512937
exhausting,0.34546043561134004,0.6545395643886599
dish,0.3677613328882085,0.6322386671117916
generallyexploits,0.6666666666666666,0.3333333333333333
stonking,0.6666666666666666,0.3333333333333333
wetter,0.20775725557803357,0.7922427444219664
degenerous,0.6666666666666666,0.3333333333333333
lend,0.9166666666666666,0.08333333333333333
craziest,0.8888888888888888,0.1111111111111111
dame,0.44031464306576934,0.5596853569342306
edna,0.75,0.25
humphries,0.6666666666666666,0.3333333333333333
vegetarian,0.6666666666666666,0.3333333333333333
fintastic,0.6666666666666666,0.3333333333333333
sinker,0.3959888148315748,0.6040111851684252
coollooking,0.75,0.25
37,0.6666666666666666,0.3333333333333333
trillion,0.75,0.25
originalidad,0.6666666666666666,0.3333333333333333
sus,0.8333333333333334,0.16666666666666666
universos,0.6666666666666666,0.3333333333333333
personajes,0.75,0.25
disparatado,0.6666666666666666,0.3333333333333333
divertido,0.8,0.2
situaciones,0.6666666666666666,0.3333333333333333
muchos,0.6666666666666666,0.3333333333333333
reconocible,0.6666666666666666,0.3333333333333333
humanidad,0.20775725557803357,0.7922427444219664
animadores,0.6666666666666666,0.3333333333333333
visten,0.6666666666666666,0.3333333333333333
criaturas,0.6666666666666666,0.3333333333333333
principales,0.6666666666666666,0.3333333333333333
ingredientes,0.20775725557803357,0.7922427444219664
contribuyen,0.6666666666666666,0.3333333333333333
expressividade,0.6666666666666666,0.3333333333333333
tamanha,0.6666666666666666,0.3333333333333333
tornamse,0.6666666666666666,0.3333333333333333
mesmo,0.9,0.1
dispensveis,0.6666666666666666,0.3333333333333333
pulsate,0.6666666666666666,0.3333333333333333
entraable,0.75,0.25
divertida,0.8571428571428571,0.14285714285714285
profundamente,0.8,0.2
humana,0.875,0.125
arte,0.9230769230769231,0.07692307692307693
imprescindible,0.6666666666666666,0.3333333333333333
1960,0.5439436293425517,0.45605637065744836
reaffirmed,0.8,0.2
drunk,0.18086920087900066,0.8191307991209993
otherworldly,0.6302535490630812,0.3697464509369188
floor,0.40854524344105625,0.5914547565589438
tot,0.17388039892305943,0.8261196010769406
unrealistic,0.8571428571428571,0.14285714285714285
excel,0.9090909090909091,0.09090909090909091
row,0.28566622641979617,0.7143337735802039
clown,0.3819668757350059,0.6180331242649941
punchline,0.3293615693871813,0.6706384306128187
tang,0.34403809973983684,0.6559619002601632
scarred,0.8,0.2
dude,0.36945974549385047,0.6305402545061495
tallest,0.8,0.2
chockfull,0.3959888148315748,0.6040111851684252
ambitiously,0.9,0.1
gliding,0.34403809973983684,0.6559619002601632
unbeatable,0.43558769631473226,0.5644123036852677
speck,0.8571428571428571,0.14285714285714285
bubble,0.4013777830298097,0.5986222169701905
junior,0.511946945263578,0.48805305473642197
officially,0.5905526838035136,0.4094473161964864
fiveforfive,0.6666666666666666,0.3333333333333333
parentswhich,0.6666666666666666,0.3333333333333333
ogre,0.8,0.2
edward,0.44878732347578476,0.5512126765242154
nortons,0.6666666666666666,0.3333333333333333
mustache,0.6666666666666666,0.3333333333333333
eyefilling,0.75,0.25
installment,0.6202739825458511,0.37972601745414897
unbroken,0.75,0.25
calorie,0.34403809973983684,0.6559619002601632
viscera,0.6666666666666666,0.3333333333333333
conglomerate,0.282309916617584,0.717690083382416
coattail,0.6666666666666666,0.3333333333333333
opaque,0.875,0.125
jellyfish,0.6666666666666666,0.3333333333333333
unmatched,0.9285714285714286,0.07142857142857142
walt,0.9375,0.0625
throne,0.4892384922952993,0.5107615077047007
attentive,0.3293615693871813,0.6706384306128187
tuned,0.9375,0.0625
reimaginings,0.6666666666666666,0.3333333333333333
orgy,0.10628942043128647,0.8937105795687136
orchestrated,0.511946945263578,0.48805305473642197
cmon,0.282309916617584,0.717690083382416
dragged,0.9090909090909091,0.09090909090909091
insipid,0.047140479396215865,0.9528595206037841
needing,0.20775725557803357,0.7922427444219664
sensory,0.9444444444444444,0.05555555555555555
input,0.8,0.2
australia,0.75,0.25
brackisly,0.6666666666666666,0.3333333333333333
stable,0.9285714285714286,0.07142857142857142
prized,0.875,0.125
bait,0.9333333333333333,0.06666666666666667
pleasant,0.4658402686628973,0.5341597313371026
dived,0.6666666666666666,0.3333333333333333
resounding,0.9444444444444444,0.05555555555555555
daddydaughter,0.6666666666666666,0.3333333333333333
combo,0.34504545364371375,0.6549545463562862
fondest,0.8333333333333334,0.16666666666666666
hire,0.35949823598588787,0.6405017640141121
belie,0.8,0.2
engross,0.8333333333333334,0.16666666666666666
emote,0.8,0.2
crowdgrabber,0.6666666666666666,0.3333333333333333
vocally,0.6666666666666666,0.3333333333333333
marlin,0.75,0.25
voiceovers,0.12305239937955871,0.8769476006204413
dub,0.17388039892305943,0.8261196010769406
childlike,0.9523809523809523,0.047619047619047616
cuttingedge,0.3649650819507944,0.6350349180492058
specimen,0.875,0.125
helping,0.44438629645781846,0.5556137035421815
uninterrupted,0.6666666666666666,0.3333333333333333
tracking,0.49551841571441363,0.5044815842855864
whirl,0.8,0.2
bend,0.34504545364371375,0.6549545463562862
cutis,0.20775725557803357,0.7922427444219664
sounded,0.22321546648449675,0.7767845335155033
redolent,0.20775725557803357,0.7922427444219664
whopper,0.44031464306576934,0.5596853569342306
popping,0.27700967410404476,0.7229903258959552
inhabitant,0.3293615693871813,0.6706384306128187
depressingly,0.046772995821908865,0.9532270041780911
heard,0.48755889604391367,0.5124411039560862
rainbowhued,0.6666666666666666,0.3333333333333333
freezeframe,0.6666666666666666,0.3333333333333333
dab,0.8571428571428571,0.14285714285714285
refreshes,0.875,0.125
aloud,0.34403809973983684,0.6559619002601632
battery,0.4785794906432042,0.5214205093567957
flesh,0.3984668435115708,0.6015331564884293
weakest,0.3191504448184555,0.6808495551815444
starving,0.8333333333333334,0.16666666666666666
advanced,0.3649650819507944,0.6350349180492058
imaginationtingling,0.6666666666666666,0.3333333333333333
stroked,0.6666666666666666,0.3333333333333333
silicon,0.8,0.2
paintbrush,0.6666666666666666,0.3333333333333333
ancient,0.4227750877838708,0.5772249122161293
scrawlings,0.6666666666666666,0.3333333333333333
cave,0.4123160700219763,0.5876839299780238
wall,0.38524091983694964,0.6147590801630505
preschool,0.6666666666666666,0.3333333333333333
erupts,0.21913919501448056,0.7808608049855195
mermaid,0.3959888148315748,0.6040111851684252
nemos,0.6666666666666666,0.3333333333333333
peeper,0.6666666666666666,0.3333333333333333
asymmetrical,0.6666666666666666,0.3333333333333333
cater,0.75,0.25
kiddie,0.18756806017081554,0.8124319398291846
employee,0.16077262300355613,0.8392273769964439
schmish,0.6666666666666666,0.3333333333333333
pc,0.8,0.2
ebb,0.34403809973983684,0.6559619002601632
trove,0.8333333333333334,0.16666666666666666
sunken,0.6666666666666666,0.3333333333333333
serendipitous,0.75,0.25
fishy,0.6666666666666666,0.3333333333333333
anthropomorphic,0.511946945263578,0.48805305473642197
unearth,0.6666666666666666,0.3333333333333333
fleshandblood,0.875,0.125
shortterm,0.282309916617584,0.717690083382416
dubiously,0.20775725557803357,0.7922427444219664
annoying,0.08044180363386295,0.919558196366137
swim,0.44031464306576934,0.5596853569342306
giveandtake,0.8,0.2
enchantedas,0.6666666666666666,0.3333333333333333
cheekily,0.75,0.25
awaynemo,0.6666666666666666,0.3333333333333333
unflaggingly,0.75,0.25
lance,0.4785794906432042,0.5214205093567957
candy,0.22962237466912766,0.7703776253308724
addaddled,0.6666666666666666,0.3333333333333333
spongebob,0.6666666666666666,0.3333333333333333
squarepants,0.6666666666666666,0.3333333333333333
timeliness,0.9090909090909091,0.09090909090909091
timelessness,0.8571428571428571,0.14285714285714285
interlaced,0.8333333333333334,0.16666666666666666
lending,0.8333333333333334,0.16666666666666666
penetrates,0.8571428571428571,0.14285714285714285
strive,0.9090909090909091,0.09090909090909091
ditto,0.8,0.2
rhodes,0.6666666666666666,0.3333333333333333
transplant,0.75,0.25
suburban,0.4123160700219763,0.5876839299780238
layman,0.6666666666666666,0.3333333333333333
mackerel,0.6666666666666666,0.3333333333333333
singin,0.7917738676980988,0.20822613230190112
dancing,0.2967960793971908,0.7032039206028092
tong,0.6666666666666666,0.3333333333333333
cheek,0.6473503706385308,0.35264962936146915
reimagining,0.9166666666666666,0.08333333333333333
lousy,0.11655084086892067,0.8834491591310795
bluntly,0.1932004432478438,0.8067995567521562
gene,0.5132155019899284,0.4867844980100716
twirling,0.6666666666666666,0.3333333333333333
stomping,0.17388039892305943,0.8261196010769406
splashing,0.8,0.2
lamp,0.25969656947254194,0.7403034305274581
post,0.6473503706385308,0.35264962936146915
puddle,0.4785794906432042,0.5214205093567957
sidewalk,0.25969656947254194,0.7403034305274581
crooning,0.75,0.25
fixed,0.511946945263578,0.48805305473642197
songanddance,0.3959888148315748,0.6040111851684252
maximizes,0.75,0.25
auditory,0.8571428571428571,0.14285714285714285
